iStep Time x y z Wx Wy Wz
       929  2.32250E+01  1.59237E+00  1.60271E+00  1.60000E+00 -4.82920E-01  7.79872E-02  0.00000E+00
       930  2.32500E+01  1.58218E+00  1.60682E+00  1.60000E+00 -4.53545E-01  1.83141E-01  0.00000E+00
       931  2.32750E+01  1.57316E+00  1.61309E+00  1.60000E+00 -4.01584E-01  2.79152E-01  0.00000E+00
       932  2.33000E+01  1.56576E+00  1.62120E+00  1.60000E+00 -3.29635E-01  3.61246E-01  0.00000E+00
       933  2.33250E+01  1.56034E+00  1.63075E+00  1.60000E+00 -2.41287E-01  4.25346E-01  0.00000E+00
       934  2.33500E+01  1.55718E+00  1.64127E+00  1.60000E+00 -1.40941E-01  4.68264E-01  0.00000E+00
       935  2.33750E+01  1.55642E+00  1.65223E+00  1.60000E+00 -3.35812E-02  4.87860E-01  0.00000E+00
       936  2.34000E+01  1.55812E+00  1.66308E+00  1.60000E+00  7.54481E-02  4.83147E-01  0.00000E+00
       937  2.34250E+01  1.56217E+00  1.67328E+00  1.60000E+00  1.80712E-01  4.54376E-01  0.00000E+00
       938  2.34500E+01  1.56839E+00  1.68233E+00  1.60000E+00  2.76977E-01  4.02986E-01  0.00000E+00
       939  2.34750E+01  1.57647E+00  1.68978E+00  1.60000E+00  3.59458E-01  3.31529E-01  0.00000E+00
       940  2.35000E+01  1.58599E+00  1.69525E+00  1.60000E+00  4.24043E-01  2.43562E-01  0.00000E+00
       941  2.35250E+01  1.59649E+00  1.69847E+00  1.60000E+00  4.67506E-01  1.43458E-01  0.00000E+00
       942  2.35500E+01  1.60744E+00  1.69928E+00  1.60000E+00  4.87655E-01  3.61982E-02  0.00000E+00
       943  2.35750E+01  1.61830E+00  1.69765E+00  1.60000E+00  4.83473E-01 -7.28596E-02  0.00000E+00
       944  2.36000E+01  1.62852E+00  1.69364E+00  1.60000E+00  4.55213E-01 -1.78263E-01  0.00000E+00
       945  2.36250E+01  1.63761E+00  1.68747E+00  1.60000E+00  4.04292E-01 -2.74768E-01  0.00000E+00
       946  2.36500E+01  1.64509E+00  1.67944E+00  1.60000E+00  3.33246E-01 -3.57582E-01  0.00000E+00
       947  2.36750E+01  1.65061E+00  1.66995E+00  1.60000E+00  2.45617E-01 -4.22582E-01  0.00000E+00
       948  2.37000E+01  1.65388E+00  1.65947E+00  1.60000E+00  1.45763E-01 -4.66532E-01  0.00000E+00
       949  2.37250E+01  1.65475E+00  1.64853E+00  1.60000E+00  3.86538E-02 -4.87240E-01  0.00000E+00
       950  2.37500E+01  1.65317E+00  1.63766E+00  1.60000E+00 -7.03772E-02 -4.83666E-01  0.00000E+00
       951  2.37750E+01  1.64922E+00  1.62742E+00  1.60000E+00 -1.75896E-01 -4.56001E-01  0.00000E+00
       952  2.38000E+01  1.64309E+00  1.61831E+00  1.60000E+00 -2.72645E-01 -4.05630E-01  0.00000E+00
       953  2.38250E+01  1.63510E+00  1.61078E+00  1.60000E+00 -3.55815E-01 -3.35058E-01  0.00000E+00
       954  2.38500E+01  1.62564E+00  1.60522E+00  1.60000E+00 -4.21270E-01 -2.47802E-01  0.00000E+00
       955  2.38750E+01  1.61518E+00  1.60189E+00  1.60000E+00 -4.65750E-01 -1.48204E-01  0.00000E+00
       956  2.39000E+01  1.60424E+00  1.60096E+00  1.60000E+00 -4.87031E-01 -4.12148E-02  0.00000E+00
       957  2.39250E+01  1.59337E+00  1.60249E+00  1.60000E+00 -4.84025E-01  6.78403E-02  0.00000E+00
       958  2.39500E+01  1.58311E+00  1.60638E+00  1.60000E+00 -4.56863E-01  1.73509E-01  0.00000E+00
       959  2.39750E+01  1.57397E+00  1.61246E+00  1.60000E+00 -4.06939E-01  2.70510E-01  0.00000E+00
       960  2.40000E+01  1.56640E+00  1.62041E+00  1.60000E+00 -3.36750E-01  3.54020E-01  0.00000E+00
       961  2.40250E+01  1.56079E+00  1.62984E+00  1.60000E+00 -2.49801E-01  4.19887E-01  0.00000E+00
       962  2.40500E+01  1.55741E+00  1.64029E+00  1.60000E+00 -1.50429E-01  4.64833E-01  0.00000E+00
       963  2.40750E+01  1.55643E+00  1.65122E+00  1.60000E+00 -4.35730E-02  4.86620E-01  0.00000E+00
       964  2.41000E+01  1.55790E+00  1.66209E+00  1.60000E+00  6.54498E-02  4.84152E-01  0.00000E+00
       965  2.41250E+01  1.56175E+00  1.67237E+00  1.60000E+00  1.71205E-01  4.57566E-01  0.00000E+00
       966  2.41500E+01  1.56778E+00  1.68154E+00  1.60000E+00  2.68430E-01  4.08194E-01  0.00000E+00
       967  2.41750E+01  1.57569E+00  1.68914E+00  1.60000E+00  3.52291E-01  3.38487E-01  0.00000E+00
       968  2.42000E+01  1.58509E+00  1.69480E+00  1.60000E+00  4.18607E-01  2.51919E-01  0.00000E+00
       969  2.42250E+01  1.59552E+00  1.69823E+00  1.60000E+00  4.64065E-01  1.52794E-01  0.00000E+00
       970  2.42500E+01  1.60644E+00  1.69927E+00  1.60000E+00  4.86376E-01  4.60475E-02  0.00000E+00
       971  2.42750E+01  1.61733E+00  1.69785E+00  1.60000E+00  4.84407E-01 -6.29906E-02  0.00000E+00
       972  2.43000E+01  1.62762E+00  1.69406E+00  1.60000E+00  4.58302E-01 -1.68865E-01  0.00000E+00
       973  2.43250E+01  1.63682E+00  1.68808E+00  1.60000E+00  4.09374E-01 -2.66304E-01  0.00000E+00
       974  2.43500E+01  1.64446E+00  1.68020E+00  1.60000E+00  3.40059E-01 -3.50468E-01  0.00000E+00
       975  2.43750E+01  1.65016E+00  1.67083E+00  1.60000E+00  2.53815E-01 -4.17167E-01  0.00000E+00
       976  2.44000E+01  1.65364E+00  1.66043E+00  1.60000E+00  1.54935E-01 -4.63076E-01  0.00000E+00
       977  2.44250E+01  1.65472E+00  1.64951E+00  1.60000E+00  4.83393E-02 -4.85906E-01  0.00000E+00
       978  2.44500E+01  1.65336E+00  1.63863E+00  1.60000E+00 -6.06603E-02 -4.84511E-01  0.00000E+00
       979  2.44750E+01  1.64962E+00  1.62832E+00  1.60000E+00 -1.66629E-01 -4.58972E-01  0.00000E+00
       980  2.45000E+01  1.64368E+00  1.61909E+00  1.60000E+00 -2.64285E-01 -4.10571E-01  0.00000E+00
       981  2.45250E+01  1.63585E+00  1.61142E+00  1.60000E+00 -3.48770E-01 -3.41715E-01  0.00000E+00
       982  2.45500E+01  1.62650E+00  1.60567E+00  1.60000E+00 -4.15883E-01 -2.55838E-01  0.00000E+00
       983  2.45750E+01  1.61612E+00  1.60214E+00  1.60000E+00 -4.62280E-01 -1.57217E-01  0.00000E+00
       984  2.46000E+01  1.60521E+00  1.60100E+00  1.60000E+00 -4.85643E-01 -5.07546E-02  0.00000E+00
       985  2.46250E+01  1.59432E+00  1.60231E+00  1.60000E+00 -4.84785E-01  5.82500E-02  0.00000E+00
       986  2.46500E+01  1.58399E+00  1.60600E+00  1.60000E+00 -4.59726E-01  1.64346E-01  0.00000E+00
       987  2.46750E+01  1.57474E+00  1.61189E+00  1.60000E+00 -4.11752E-01  2.62230E-01  0.00000E+00
       988  2.47000E+01  1.56703E+00  1.61969E+00  1.60000E+00 -3.43265E-01  3.47027E-01  0.00000E+00
       989  2.47250E+01  1.56124E+00  1.62900E+00  1.60000E+00 -2.57687E-01  4.14523E-01  0.00000E+00
       990  2.47500E+01  1.55766E+00  1.63937E+00  1.60000E+00 -1.59288E-01  4.61359E-01  0.00000E+00
       991  2.47750E+01  1.55647E+00  1.65027E+00  1.60000E+00 -5.29608E-02  4.85201E-01  0.00000E+00
       992  2.48000E+01  1.55773E+00  1.66116E+00  1.60000E+00  5.60019E-02  4.84850E-01  0.00000E+00
       993  2.48250E+01  1.56137E+00  1.67150E+00  1.60000E+00  1.62166E-01  4.60335E-01  0.00000E+00
       994  2.48500E+01  1.56722E+00  1.68078E+00  1.60000E+00  2.60246E-01  4.12887E-01  0.00000E+00
       995  2.48750E+01  1.57498E+00  1.68853E+00  1.60000E+00  3.45365E-01  3.44865E-01  0.00000E+00
       996  2.49000E+01  1.58426E+00  1.69436E+00  1.60000E+00  4.13278E-01  2.59657E-01  0.00000E+00
       997  2.49250E+01  1.59461E+00  1.69799E+00  1.60000E+00  4.60592E-01  1.61503E-01  0.00000E+00
       998  2.49500E+01  1.60550E+00  1.69923E+00  1.60000E+00  4.84926E-01  5.52894E-02  0.00000E+00
       999  2.49750E+01  1.61640E+00  1.69802E+00  1.60000E+00  4.85043E-01 -5.36792E-02  0.00000E+00
      1000  2.50000E+01  1.62676E+00  1.69443E+00  1.60000E+00  4.60981E-01 -1.59949E-01  0.00000E+00
      1001  2.50250E+01  1.63606E+00  1.68863E+00  1.60000E+00  4.13953E-01 -2.58222E-01  0.00000E+00
      1002  2.50500E+01  1.64384E+00  1.68091E+00  1.60000E+00  3.46303E-01 -3.43617E-01  0.00000E+00
      1003  2.50750E+01  1.64971E+00  1.67165E+00  1.60000E+00  2.61406E-01 -4.11882E-01  0.00000E+00
      1004  2.51000E+01  1.65339E+00  1.66133E+00  1.60000E+00  1.63490E-01 -4.59614E-01  0.00000E+00
      1005  2.51250E+01  1.65468E+00  1.65044E+00  1.60000E+00  5.74306E-02 -4.84432E-01  0.00000E+00
      1006  2.51500E+01  1.65352E+00  1.63954E+00  1.60000E+00 -5.14864E-02 -4.85091E-01  0.00000E+00
      1007  2.51750E+01  1.64998E+00  1.62917E+00  1.60000E+00 -1.57830E-01 -4.61565E-01  0.00000E+00
      1008  2.52000E+01  1.64422E+00  1.61985E+00  1.60000E+00 -2.56297E-01 -4.15041E-01  0.00000E+00
      1009  2.52250E+01  1.63653E+00  1.61203E+00  1.60000E+00 -3.41987E-01 -3.47832E-01  0.00000E+00
      1010  2.52500E+01  1.62731E+00  1.60611E+00  1.60000E+00 -4.10639E-01 -2.63288E-01  0.00000E+00
      1011  2.52750E+01  1.61700E+00  1.60239E+00  1.60000E+00 -4.58828E-01 -1.65625E-01  0.00000E+00
      1012  2.53000E+01  1.60612E+00  1.60105E+00  1.60000E+00 -4.84147E-01 -5.96989E-02  0.00000E+00
      1013  2.53250E+01  1.59521E+00  1.60216E+00  1.60000E+00 -4.85314E-01  4.92169E-02  0.00000E+00
      1014  2.53500E+01  1.58483E+00  1.60565E+00  1.60000E+00 -4.62245E-01  1.55676E-01  0.00000E+00
      1015  2.53750E+01  1.57548E+00  1.61137E+00  1.60000E+00 -4.16126E-01  2.54351E-01  0.00000E+00
      1016  2.54000E+01  1.56763E+00  1.61902E+00  1.60000E+00 -3.49267E-01  3.40330E-01  0.00000E+00
      1017  2.54250E+01  1.56167E+00  1.62822E+00  1.60000E+00 -2.65008E-01  4.09336E-01  0.00000E+00
      1018  2.54500E+01  1.55791E+00  1.63851E+00  1.60000E+00 -1.67557E-01  4.57931E-01  0.00000E+00
      1019  2.54750E+01  1.55652E+00  1.64937E+00  1.60000E+00 -6.17644E-02  4.83696E-01  0.00000E+00
      1020  2.55000E+01  1.55758E+00  1.66028E+00  1.60000E+00  4.71033E-02  4.85337E-01  0.00000E+00
      1021  2.55250E+01  1.56103E+00  1.67068E+00  1.60000E+00  1.53615E-01  4.62777E-01  0.00000E+00
      1022  2.55500E+01  1.56670E+00  1.68005E+00  1.60000E+00  2.52465E-01  4.17154E-01  0.00000E+00
      1023  2.55750E+01  1.57432E+00  1.68793E+00  1.60000E+00  3.38738E-01  3.50738E-01  0.00000E+00
      1024  2.56000E+01  1.58349E+00  1.69393E+00  1.60000E+00  4.08131E-01  2.66837E-01  0.00000E+00
      1025  2.56250E+01  1.59376E+00  1.69774E+00  1.60000E+00  4.57176E-01  1.69627E-01  0.00000E+00
      1026  2.56500E+01  1.60462E+00  1.69918E+00  1.60000E+00  4.83407E-01  6.39500E-02  0.00000E+00
      1027  2.56750E+01  1.61553E+00  1.69817E+00  1.60000E+00  4.85487E-01 -4.49178E-02  0.00000E+00
      1028  2.57000E+01  1.62594E+00  1.69477E+00  1.60000E+00  4.63354E-01 -1.51523E-01  0.00000E+00
      1029  2.57250E+01  1.63534E+00  1.68913E+00  1.60000E+00  4.18129E-01 -2.50550E-01  0.00000E+00
      1030  2.57500E+01  1.64325E+00  1.68156E+00  1.60000E+00  3.52067E-01 -3.37077E-01  0.00000E+00
      1031  2.57750E+01  1.64929E+00  1.67242E+00  1.60000E+00  2.68464E-01 -4.06794E-01  0.00000E+00
      1032  2.58000E+01  1.65314E+00  1.66217E+00  1.60000E+00  1.71487E-01 -4.56226E-01  0.00000E+00
      1033  2.58250E+01  1.65462E+00  1.65131E+00  1.60000E+00  6.59629E-02 -4.82906E-01  0.00000E+00
      1034  2.58500E+01  1.65366E+00  1.64040E+00  1.60000E+00 -4.28451E-02 -4.85496E-01  0.00000E+00
      1035  2.58750E+01  1.65030E+00  1.62998E+00  1.60000E+00 -1.49509E-01 -4.63872E-01  0.00000E+00
      1036  2.59000E+01  1.64471E+00  1.62056E+00  1.60000E+00 -2.48710E-01 -4.19126E-01  0.00000E+00
      1037  2.59250E+01  1.63717E+00  1.61261E+00  1.60000E+00 -3.35511E-01 -3.53484E-01  0.00000E+00
      1038  2.59500E+01  1.62805E+00  1.60654E+00  1.60000E+00 -4.05590E-01 -2.70221E-01  0.00000E+00
      1039  2.59750E+01  1.61782E+00  1.60264E+00  1.60000E+00 -4.55452E-01 -1.73487E-01  0.00000E+00
      1040  2.60000E+01  1.60697E+00  1.60111E+00  1.60000E+00 -4.82607E-01 -6.80958E-02  0.00000E+00
      1041  2.60250E+01  1.59606E+00  1.60203E+00  1.60000E+00 -4.85680E-01  4.07056E-02  0.00000E+00
      1042  2.60500E+01  1.58562E+00  1.60534E+00  1.60000E+00 -4.64489E-01  1.47476E-01  0.00000E+00
      1043  2.60750E+01  1.57618E+00  1.61089E+00  1.60000E+00 -4.20127E-01  2.46871E-01  0.00000E+00
      1044  2.61000E+01  1.56820E+00  1.61840E+00  1.60000E+00 -3.54819E-01  3.33937E-01  0.00000E+00
      1045  2.61250E+01  1.56210E+00  1.62748E+00  1.60000E+00 -2.71830E-01  4.04344E-01  0.00000E+00
      1046  2.61500E+01  1.55816E+00  1.63770E+00  1.60000E+00 -1.75303E-01  4.54585E-01  0.00000E+00
      1047  2.61750E+01  1.55658E+00  1.64854E+00  1.60000E+00 -7.00453E-02  4.82154E-01  0.00000E+00
      1048  2.62000E+01  1.55745E+00  1.65945E+00  1.60000E+00  3.87007E-02  4.85670E-01  0.00000E+00
      1049  2.62250E+01  1.56072E+00  1.66990E+00  1.60000E+00  1.45509E-01  4.64961E-01  0.00000E+00
      1050  2.62500E+01  1.56623E+00  1.67936E+00  1.60000E+00  2.45059E-01  4.21074E-01  0.00000E+00
      1051  2.62750E+01  1.57370E+00  1.68737E+00  1.60000E+00  3.32398E-01  3.56191E-01  0.00000E+00
      1052  2.63000E+01  1.58276E+00  1.69352E+00  1.60000E+00  4.03171E-01  2.73545E-01  0.00000E+00
      1053  2.63250E+01  1.59296E+00  1.69750E+00  1.60000E+00  4.53837E-01  1.77252E-01  0.00000E+00
      1054  2.63500E+01  1.60379E+00  1.69912E+00  1.60000E+00  4.81852E-01  7.21079E-02  0.00000E+00
      1055  2.63750E+01  1.61471E+00  1.69830E+00  1.60000E+00  4.85787E-01 -3.66362E-02  0.00000E+00
      1056  2.64000E+01  1.62517E+00  1.69507E+00  1.60000E+00  4.65483E-01 -1.43532E-01  0.00000E+00
      1057  2.64250E+01  1.63465E+00  1.68960E+00  1.60000E+00  4.21973E-01 -2.43245E-01  0.00000E+00
      1058  2.64500E+01  1.64269E+00  1.68217E+00  1.60000E+00  3.57429E-01 -3.30818E-01  0.00000E+00
      1059  2.64750E+01  1.64887E+00  1.67314E+00  1.60000E+00  2.75071E-01 -4.01890E-01  0.00000E+00
      1060  2.65000E+01  1.65289E+00  1.66296E+00  1.60000E+00  1.79004E-01 -4.52915E-01  0.00000E+00
      1061  2.65250E+01  1.65456E+00  1.65214E+00  1.60000E+00  7.40116E-02 -4.81349E-01  0.00000E+00
      1062  2.65500E+01  1.65378E+00  1.64122E+00  1.60000E+00 -3.46697E-02 -4.85765E-01  0.00000E+00
      1063  2.65750E+01  1.65059E+00  1.63075E+00  1.60000E+00 -1.41615E-01 -4.65943E-01  0.00000E+00
      1064  2.66000E+01  1.64517E+00  1.62124E+00  1.60000E+00 -2.41487E-01 -4.22889E-01  0.00000E+00
      1065  2.66250E+01  1.63776E+00  1.61318E+00  1.60000E+00 -3.29312E-01 -3.58746E-01  0.00000E+00
      1066  2.66500E+01  1.62876E+00  1.60696E+00  1.60000E+00 -4.00719E-01 -2.76714E-01  0.00000E+00
      1067  2.66750E+01  1.61860E+00  1.60289E+00  1.60000E+00 -4.52147E-01 -1.80884E-01  0.00000E+00
      1068  2.67000E+01  1.60778E+00  1.60118E+00  1.60000E+00 -4.81027E-01 -7.60260E-02  0.00000E+00
      1069  2.67250E+01  1.59686E+00  1.60192E+00  1.60000E+00 -4.85901E-01  3.26391E-02  0.00000E+00
      1070  2.67500E+01  1.58638E+00  1.60506E+00  1.60000E+00 -4.66495E-01  1.39677E-01  0.00000E+00
      1071  2.67750E+01  1.57685E+00  1.61045E+00  1.60000E+00 -4.23808E-01  2.39726E-01  0.00000E+00
      1072  2.68000E+01  1.56876E+00  1.61781E+00  1.60000E+00 -3.59986E-01  3.27799E-01  0.00000E+00
      1073  2.68250E+01  1.56251E+00  1.62679E+00  1.60000E+00 -2.78219E-01  3.99515E-01  0.00000E+00
      1074  2.68500E+01  1.55840E+00  1.63694E+00  1.60000E+00 -1.82591E-01  4.51300E-01  0.00000E+00
      1075  2.68750E+01  1.55665E+00  1.64774E+00  1.60000E+00 -7.78665E-02  4.80572E-01  0.00000E+00
      1076  2.69000E+01  1.55734E+00  1.65866E+00  1.60000E+00  3.07396E-02  4.85864E-01  0.00000E+00
      1077  2.69250E+01  1.56044E+00  1.66916E+00  1.60000E+00  1.37806E-01  4.66913E-01  0.00000E+00
      1078  2.69500E+01  1.56579E+00  1.67870E+00  1.60000E+00  2.37992E-01  4.24679E-01  0.00000E+00
      1079  2.69750E+01  1.57312E+00  1.68682E+00  1.60000E+00  3.26316E-01  3.61264E-01  0.00000E+00
      1080  2.70000E+01  1.58208E+00  1.69311E+00  1.60000E+00  3.98371E-01  2.79829E-01  0.00000E+00
      1081  2.70250E+01  1.59221E+00  1.69726E+00  1.60000E+00  4.50557E-01  1.84432E-01  0.00000E+00
      1082  2.70500E+01  1.60300E+00  1.69905E+00  1.60000E+00  4.80250E-01  7.98219E-02  0.00000E+00
      1083  2.70750E+01  1.61392E+00  1.69841E+00  1.60000E+00  4.85938E-01 -2.87754E-02  0.00000E+00
      1084  2.71000E+01  1.62443E+00  1.69535E+00  1.60000E+00  4.67369E-01 -1.35918E-01  0.00000E+00
      1085  2.71250E+01  1.63399E+00  1.69004E+00  1.60000E+00  4.25493E-01 -2.36254E-01  0.00000E+00
      1086  2.71500E+01  1.64214E+00  1.68274E+00  1.60000E+00  3.62401E-01 -3.24795E-01  0.00000E+00
      1087  2.71750E+01  1.64846E+00  1.67381E+00  1.60000E+00  2.81243E-01 -3.97131E-01  0.00000E+00
      1088  2.72000E+01  1.65265E+00  1.66370E+00  1.60000E+00  1.86068E-01 -4.49653E-01  0.00000E+00
      1089  2.72250E+01  1.65448E+00  1.65292E+00  1.60000E+00  8.16136E-02 -4.79740E-01  0.00000E+00
      1090  2.72500E+01  1.65388E+00  1.64200E+00  1.60000E+00 -2.69086E-02 -4.85885E-01  0.00000E+00
      1091  2.72750E+01  1.65086E+00  1.63148E+00  1.60000E+00 -1.34081E-01 -4.67779E-01  0.00000E+00
      1092  2.73000E+01  1.64559E+00  1.62190E+00  1.60000E+00 -2.34556E-01 -4.26343E-01  0.00000E+00
      1093  2.73250E+01  1.63832E+00  1.61372E+00  1.60000E+00 -3.23328E-01 -3.63642E-01  0.00000E+00
      1094  2.73500E+01  1.62942E+00  1.60736E+00  1.60000E+00 -3.95979E-01 -2.82802E-01  0.00000E+00
      1095  2.73750E+01  1.61933E+00  1.60314E+00  1.60000E+00 -4.48885E-01 -1.87856E-01  0.00000E+00
      1096  2.74000E+01  1.60855E+00  1.60126E+00  1.60000E+00 -4.79401E-01 -8.35319E-02  0.00000E+00
      1097  2.74250E+01  1.59763E+00  1.60183E+00  1.60000E+00 -4.85985E-01  2.49753E-02  0.00000E+00
      1098  2.74500E+01  1.58710E+00  1.60480E+00  1.60000E+00 -4.68276E-01  1.32239E-01  0.00000E+00
      1099  2.74750E+01  1.57750E+00  1.61003E+00  1.60000E+00 -4.27187E-01  2.32884E-01  0.00000E+00
      1100  2.75000E+01  1.56930E+00  1.61727E+00  1.60000E+00 -3.64790E-01  3.21890E-01  0.00000E+00
      1101  2.75250E+01  1.56291E+00  1.62615E+00  1.60000E+00 -2.84203E-01  3.94829E-01  0.00000E+00
      1102  2.75500E+01  1.55865E+00  1.63622E+00  1.60000E+00 -1.89456E-01  4.48066E-01  0.00000E+00
      1103  2.75750E+01  1.55673E+00  1.64699E+00  1.60000E+00 -8.52665E-02  4.78947E-01  0.00000E+00
      1104  2.76000E+01  1.55725E+00  1.65791E+00  1.60000E+00  2.31754E-02  4.85923E-01  0.00000E+00
      1105  2.76250E+01  1.56018E+00  1.66845E+00  1.60000E+00  1.30455E-01  4.68644E-01  0.00000E+00
      1106  2.76500E+01  1.56538E+00  1.67807E+00  1.60000E+00  2.31219E-01  4.27990E-01  0.00000E+00
      1107  2.76750E+01  1.57259E+00  1.68630E+00  1.60000E+00  3.20455E-01  3.65985E-01  0.00000E+00
      1108  2.77000E+01  1.58144E+00  1.69272E+00  1.60000E+00  3.93713E-01  2.85720E-01  0.00000E+00
      1109  2.77250E+01  1.59149E+00  1.69702E+00  1.60000E+00  4.47330E-01  1.91195E-01  0.00000E+00
      1110  2.77500E+01  1.60225E+00  1.69898E+00  1.60000E+00  4.78610E-01  8.71178E-02  0.00000E+00
      1111  2.77750E+01  1.61318E+00  1.69850E+00  1.60000E+00  4.85960E-01 -2.13135E-02  0.00000E+00
      1112  2.78000E+01  1.62372E+00  1.69560E+00  1.60000E+00  4.69043E-01 -1.28663E-01  0.00000E+00
      1113  2.78250E+01  1.63336E+00  1.69044E+00  1.60000E+00  4.28729E-01 -2.29565E-01  0.00000E+00
      1114  2.78500E+01  1.64161E+00  1.68327E+00  1.60000E+00  3.67031E-01 -3.19002E-01  0.00000E+00
      1115  2.78750E+01  1.64807E+00  1.67445E+00  1.60000E+00  2.87032E-01 -3.92519E-01  0.00000E+00
      1116  2.79000E+01  1.65240E+00  1.66441E+00  1.60000E+00  1.92721E-01 -4.46447E-01  0.00000E+00
      1117  2.79250E+01  1.65440E+00  1.65366E+00  1.60000E+00  8.87966E-02 -4.78093E-01  0.00000E+00
      1118  2.79500E+01  1.65396E+00  1.64274E+00  1.60000E+00 -1.95561E-02 -4.85873E-01  0.00000E+00
      1119  2.79750E+01  1.65110E+00  1.63218E+00  1.60000E+00 -1.26926E-01 -4.69396E-01  0.00000E+00
      1120  2.80000E+01  1.64598E+00  1.62253E+00  1.60000E+00 -2.27954E-01 -4.29501E-01  0.00000E+00
      1121  2.80250E+01  1.63884E+00  1.61425E+00  1.60000E+00 -3.17604E-01 -3.68177E-01  0.00000E+00
      1122  2.80500E+01  1.63004E+00  1.60776E+00  1.60000E+00 -3.91412E-01 -2.88481E-01  0.00000E+00
      1123  2.80750E+01  1.62002E+00  1.60339E+00  1.60000E+00 -4.45694E-01 -1.94394E-01  0.00000E+00
      1124  2.81000E+01  1.60928E+00  1.60135E+00  1.60000E+00 -4.77738E-01 -9.06016E-02  0.00000E+00
      1125  2.81250E+01  1.59835E+00  1.60175E+00  1.60000E+00 -4.85930E-01  1.77273E-02  0.00000E+00
      1126  2.81500E+01  1.58779E+00  1.60457E+00  1.60000E+00 -4.69829E-01  1.25176E-01  0.00000E+00
      1127  2.81750E+01  1.57811E+00  1.60966E+00  1.60000E+00 -4.30261E-01  2.26356E-01  0.00000E+00
      1128  2.82000E+01  1.56981E+00  1.61677E+00  1.60000E+00 -3.69224E-01  3.16220E-01  0.00000E+00
      1129  2.82250E+01  1.56330E+00  1.62554E+00  1.60000E+00 -2.89768E-01  3.90293E-01  0.00000E+00
      1130  2.82500E+01  1.55889E+00  1.63554E+00  1.60000E+00 -1.95868E-01  4.44884E-01  0.00000E+00
      1131  2.82750E+01  1.55682E+00  1.64628E+00  1.60000E+00 -9.22068E-02  4.77270E-01  0.00000E+00
      1132  2.83000E+01  1.55718E+00  1.65720E+00  1.60000E+00  1.60523E-02  4.85829E-01  0.00000E+00
      1133  2.83250E+01  1.55996E+00  1.66777E+00  1.60000E+00  1.23504E-01  4.70130E-01  0.00000E+00
      1134  2.83500E+01  1.56501E+00  1.67746E+00  1.60000E+00  2.24784E-01  4.30976E-01  0.00000E+00
      1135  2.83750E+01  1.57209E+00  1.68579E+00  1.60000E+00  3.14851E-01  3.70316E-01  0.00000E+00
      1136  2.84000E+01  1.58084E+00  1.69233E+00  1.60000E+00  3.89216E-01  2.91174E-01  0.00000E+00
      1137  2.84250E+01  1.59083E+00  1.69677E+00  1.60000E+00  4.44158E-01  1.97496E-01  0.00000E+00
      1138  2.84500E+01  1.60155E+00  1.69889E+00  1.60000E+00  4.76919E-01  9.39498E-02  0.00000E+00
      1139  2.84750E+01  1.61248E+00  1.69857E+00  1.60000E+00  4.85828E-01 -1.42932E-02  0.00000E+00
      1140  2.85000E+01  1.62305E+00  1.69583E+00  1.60000E+00  4.70466E-01 -1.21806E-01  0.00000E+00
      1141  2.85250E+01  1.63276E+00  1.69081E+00  1.60000E+00  4.31627E-01 -2.23210E-01  0.00000E+00
      1142  2.85500E+01  1.64111E+00  1.68376E+00  1.60000E+00  3.71254E-01 -3.13460E-01  0.00000E+00
      1143  2.85750E+01  1.64768E+00  1.67503E+00  1.60000E+00  2.92363E-01 -3.88062E-01  0.00000E+00
      1144  2.86000E+01  1.65216E+00  1.66506E+00  1.60000E+00  1.98892E-01 -4.43291E-01  0.00000E+00
      1145  2.86250E+01  1.65430E+00  1.65435E+00  1.60000E+00  9.54970E-02 -4.76391E-01  0.00000E+00
      1146  2.86500E+01  1.65402E+00  1.64343E+00  1.60000E+00 -1.26622E-02 -4.85702E-01  0.00000E+00
      1147  2.86750E+01  1.65132E+00  1.63284E+00  1.60000E+00 -1.20183E-01 -4.70754E-01  0.00000E+00
      1148  2.87000E+01  1.64633E+00  1.62312E+00  1.60000E+00 -2.21693E-01 -4.32314E-01  0.00000E+00
      1149  2.87250E+01  1.63931E+00  1.61475E+00  1.60000E+00 -3.12132E-01 -3.72299E-01  0.00000E+00
      1150  2.87500E+01  1.63061E+00  1.60815E+00  1.60000E+00 -3.86997E-01 -2.93703E-01  0.00000E+00
      1151  2.87750E+01  1.62066E+00  1.60364E+00  1.60000E+00 -4.42551E-01 -2.00451E-01  0.00000E+00
      1152  2.88000E+01  1.60995E+00  1.60145E+00  1.60000E+00 -4.76016E-01 -9.71885E-02  0.00000E+00
      1153  2.88250E+01  1.59903E+00  1.60170E+00  1.60000E+00 -4.85709E-01  1.09391E-02  0.00000E+00
      1154  2.88500E+01  1.58844E+00  1.60437E+00  1.60000E+00 -4.71111E-01  1.18525E-01  0.00000E+00
      1155  2.88750E+01  1.57870E+00  1.60932E+00  1.60000E+00 -4.32976E-01  2.20173E-01  0.00000E+00
      1156  2.89000E+01  1.57031E+00  1.61631E+00  1.60000E+00 -3.73230E-01  3.10807E-01  0.00000E+00
      1157  2.89250E+01  1.56368E+00  1.62498E+00  1.60000E+00 -2.94863E-01  3.85916E-01  0.00000E+00
      1158  2.89500E+01  1.55914E+00  1.63492E+00  1.60000E+00 -2.01793E-01  4.41756E-01  0.00000E+00
